"treatment","replicate_culture","clone_no_in_replicate","phage_tp","bacteria_tp","time_shift","phage_tp_cat","bacteria_tp_cat","infective"
"both_phage",34,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",34,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,2,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",34,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,5,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",34,6,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",34,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,11,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",34,12,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",34,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,11,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",34,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",35,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",35,1,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,2,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,3,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,4,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",35,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",35,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",35,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",35,8,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,9,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,10,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,11,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,12,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",35,1,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,2,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,3,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,4,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",35,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",35,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",35,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",35,8,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,9,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,10,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,11,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",35,12,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",36,1,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,2,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,3,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,4,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,5,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,6,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,7,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,8,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,9,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,10,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,11,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,12,1,1,0,"p_tp_1","b_tp_1",0
"both_phage",36,1,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,2,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,3,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,4,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",36,5,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,6,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,7,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,8,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,9,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,10,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,11,2,1,-1,"p_tp_2","b_tp_1",1
"both_phage",36,12,2,1,-1,"p_tp_2","b_tp_1",0
"both_phage",36,1,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,2,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,3,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,4,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",36,5,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,6,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,7,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,8,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,9,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,10,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",36,11,3,1,-2,"p_tp_3","b_tp_1",1
"both_phage",36,12,3,1,-2,"p_tp_3","b_tp_1",0
"both_phage",25,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",25,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",25,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",25,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",26,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",26,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",26,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",27,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",27,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",27,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",27,2,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,3,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,4,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,5,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",27,7,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,8,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,9,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,10,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",27,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",27,12,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",28,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",28,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",28,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",28,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",29,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",29,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",29,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",30,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",30,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",30,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,4,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",31,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",31,1,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,2,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,3,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,4,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",31,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",31,7,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,8,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,9,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,10,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",31,12,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",31,1,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",31,2,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",31,3,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",31,4,3,2,-1,"p_tp_3","b_tp_2",1
"both_phage",31,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",31,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,1,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,5,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,7,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,8,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,10,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,11,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",32,1,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,5,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,7,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,8,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,10,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,11,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,12,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",32,1,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,2,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,3,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,4,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,5,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,6,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,7,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,8,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,9,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,10,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,11,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",32,12,3,2,-1,"p_tp_3","b_tp_2",0
"both_phage",33,1,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,2,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,3,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,4,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,5,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,6,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,7,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,8,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,9,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,10,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,11,1,2,1,"p_tp_1","b_tp_2",1
"both_phage",33,12,1,2,1,"p_tp_1","b_tp_2",0
"both_phage",33,1,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",33,2,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",33,3,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",33,4,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",33,5,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",33,6,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",33,7,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",33,8,2,2,0,"p_tp_2","b_tp_2",1
"both_phage",33,9,2,2,0,"p_tp_2","b_tp_2",0
"both_phage",33,10,2,2,0,"p_tp_2","b_tp_2",1
